Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
7f7a9f6f43f2119d28da9e9576cd4d7c2a046f62560c2c5a4fd9fb5486183417,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.119789,52.204689,On or near Guildhall Street,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
bda801720991093637b2d80f98e5dd6998c7400fc94e528e607f4c4ad4437c13,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.119762,52.209042,On or near Park Street,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
a3696cbabc774a0c53ac323d7fd515b161bf9e6a87f9673d370a5328fe6044a1,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.119215,52.209231,On or near Parking Area,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
60f68c9b172d7178cbbbc0daa5f9e9bf18cf68388238baa2df3345d44f1c8919,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.121266,52.205885,On or near Shopping Area,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
4e04e6643d1a8d989db05f4c55258aa749b45ce786a497491536411129b3cbac,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.118839,52.205632,On or near Petty Cury,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
108fd32abcae345ac252dc6e6a9528db2dd04c2ce9a226ebae8bc5d3074427ad,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.122570,52.203776,On or near Shopping Area,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
e4b918a8b440aaeee7e86c126c5c0a2e69b04bee5178799bda0a701cbe29c769,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.121509,52.198391,On or near Further/Higher Educational Building,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
c3486282a2d822af2ddc9fc1dffedad49b6fdd2535f88dbd98bff1f2135c25b3,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.129337,52.203285,On or near Parkside,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
411d604e91b01f4b0d49c349ca236687948c004ee1f82e5a12f49cb0956b83e1,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.125165,52.201418,On or near Further/Higher Educational Building,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
2a07902c9a1876ce336d03f348c4a94477449c3ff6df214966194c990a63aad4,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.125165,52.201418,On or near Further/Higher Educational Building,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
ff43c19d4936aad417f619522ac60d5f5c43336de4289f363871f0ea5bfd6d5c,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.119789,52.204689,On or near Guildhall Street,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
2c1861d5c77383afcd59b0d8cefa12df1b7fbc398cc09a393deaaee00c8a45c5,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.129337,52.203285,On or near Parkside,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
7be777d0c1cbb32337e9e46c01fdea420e3b3909d1185963b29ed7792106a96a,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.121011,52.203921,On or near Shopping Area,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
5bceda899f65d30e50dd773926761449cb273cb964cea9200a3935cb60f924d8,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.121266,52.205885,On or near Shopping Area,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
d4a49f493b104d434f191f6b7c61753380e274a1f6863e139c70b5e300d193d3,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.119698,52.207074,On or near Supermarket,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
c0356dfe6ad6bb905e2cd31aa355a9ec027aa7c9a5a26f8a1f257a5a25e48025,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.122052,52.207957,On or near Malcolm Street,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
d98cc2643a1713c3b496d89e5a9daddfc7ac37b887ef6df61c0e1b266fe28b61,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.123270,52.203718,On or near St Andrew'S Street,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
54abe44bdb279e5c76210cc08e79b6022145921ff48621c19327dcef67011861,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.125165,52.201418,On or near Further/Higher Educational Building,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
cc4390526d2f950b151471af19d76d1e3997381949c583b4f5fba67f699e74da,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.119789,52.204689,On or near Guildhall Street,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
782db6aee709f47f19018f15091c4cbb5e30ebfd34fffccbf5b65cbda0f0cca5,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.120360,52.209921,On or near Lower Park Street,E01032797,Cambridge 007G,Bicycle theft,Formal action is not in the public interest,
fb389991fe157152534265cc7d59d319b893778ea2dd21b792c3aba9969762d9,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.123961,52.205315,On or near Bus/Coach Station,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
c8704e73046db399ac1175c3d5d9ba95993376c1b927a9580f0013cfe39cc584,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.117857,52.201918,On or near Conference/Exhibition Centre,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
45448801ad57f2ccade570bd81b445e2679ee817f7d9bb9539c65ca23d139c9d,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.119762,52.209042,On or near Park Street,E01032797,Cambridge 007G,Bicycle theft,Court result unavailable,
f52909c7e3a4fe6d528c630b86af4a95987c30e3f82fcc6889106e2f6604425e,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.123961,52.205315,On or near Bus/Coach Station,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
be52f8889e1b2a311db104f07587435c9f837354c1b2c68b8eef30aa6fb370c3,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.125165,52.201418,On or near Further/Higher Educational Building,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
31f487124c9c104d9c060e32e3620aa81414646cb9a9cc00c99a46b36b0cb6ed,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.129749,52.201183,On or near Gonville Place,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
a00b0c88de820d6e0b9e74b077f9f0620bf5bc3a1a4a877c331b321340935b01,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.121509,52.198391,On or near Further/Higher Educational Building,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
f63683d57808a4b27f6092cc90cc9dd66e3e0eb9532017d162d5f0370be985d5,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.120907,52.200497,On or near Fitzwilliam Street,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
a98e91847be29ef45ef149069442939cb4581b84ad90a2b7294e91a8f23badde,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.118839,52.205632,On or near Petty Cury,E01032797,Cambridge 007G,Bicycle theft,Court result unavailable,
534058bdf3c97934144d052ef1bd509757011e09fc6163b1ac86a2ecd37be523,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.116226,52.202083,On or near Further/Higher Educational Building,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
bef3a489e61097baa17a3487e10e79ac47d5f9dc29a8d7e2d2b5e9873cce9fde,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.119762,52.209042,On or near Park Street,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
e6a9a8ea6410a4e6eb3c106738c5d60440676452e5f69a1184774e5d126a3b6b,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.119698,52.207074,On or near Supermarket,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
434687d53119ea3dc51eb3ccc8d167bc520a51f95412fccc4f341c4c68b753b7,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.116226,52.202083,On or near Further/Higher Educational Building,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
c4a768d694e0a73ecc6abc6d1b48712920ef4acc520dddd0fadde6886460ec98,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.125708,52.202973,On or near Camden Court,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
41cf882e3559eb5da3505e495dacf054a250dedb1f630e3050ce43d1a7057a91,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.117831,52.204455,On or near Conference/Exhibition Centre,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
8960fd96bc23e5b85f08eeda989ec1f7024a795b29808c58795e4346d2da3ac6,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.131235,52.195545,On or near Claremont,E01017987,Cambridge 008A,Bicycle theft,Investigation complete; no suspect identified,
dfc1c167da79206f5579766e42f239e86d41ae5d87f35c4a91e9754ef0f55e60,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.133680,52.196481,On or near Tenison Avenue,E01017987,Cambridge 008A,Bicycle theft,Investigation complete; no suspect identified,
d5a811550576763753e537302c4fe86aae68ed9d2ea16801f9dbfe6beaefc543,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.130716,52.197524,On or near Cambridge Place,E01017987,Cambridge 008A,Bicycle theft,Investigation complete; no suspect identified,
6f1196b8ee439af218ac1240e1ae9af0fc734629c1a4e982e68486be2005b2df,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.135244,52.197370,On or near Tenison Road,E01017987,Cambridge 008A,Bicycle theft,Investigation complete; no suspect identified,
089a929fa581b58cc7faab8f0af0508a9d4478960d22bae88cc4a61f849cfe5b,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.134366,52.194922,On or near Further/Higher Educational Building,E01017987,Cambridge 008A,Bicycle theft,Investigation complete; no suspect identified,
d10a4573dadae866a85b532fe3bbced20f693d681be850e31c77c4c6966eac66,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.129623,52.200987,On or near Gonville Place,E01017988,Cambridge 008B,Bicycle theft,Unable to prosecute suspect,
f59ca226302b93145921c12bb1436bf93b51a8b3a2ad4014b939e625c6866c21,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.135685,52.199232,On or near Felton Street,E01017988,Cambridge 008B,Bicycle theft,Investigation complete; no suspect identified,
2901246d65a0d1638c2f2959603154539de5b28b78bfc0036e159ac769ec305f,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.131946,52.201521,On or near Mortimer Road,E01017988,Cambridge 008B,Bicycle theft,Investigation complete; no suspect identified,
0e3c682fb43f238042b3bc9ac3a6b2b5be9631c806b36ac86638acd9ed0cb951,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.131946,52.201521,On or near Mortimer Road,E01017988,Cambridge 008B,Bicycle theft,Investigation complete; no suspect identified,
b075e114626c7aaf33ed313ac9916ff0a262615588f401ebfc8e97b9773761d6,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.131946,52.201521,On or near Mortimer Road,E01017988,Cambridge 008B,Bicycle theft,Investigation complete; no suspect identified,
fc179a6521bc2cc93301846efabf3462d80ce917e9006afa55cab6ef2c3f7812,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.131946,52.201521,On or near Mortimer Road,E01017988,Cambridge 008B,Bicycle theft,Investigation complete; no suspect identified,
eb05ed298dfb8c05e258596242b2f22b7cdc7160d536b4fa4308ff4c92021d58,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.131946,52.201521,On or near Mortimer Road,E01017988,Cambridge 008B,Bicycle theft,Investigation complete; no suspect identified,
a06a214ed20b1a1f86688f011ea8f46e48a0b4dacfa0c5dfc3565a8dc2bf42b1,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.131946,52.201521,On or near Mortimer Road,E01017988,Cambridge 008B,Bicycle theft,Investigation complete; no suspect identified,
d166476192d083d3a26e3d8c5471e95b2c0bac6b62bb1b31cba2158292fa7776,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.129623,52.200987,On or near Gonville Place,E01017988,Cambridge 008B,Bicycle theft,Investigation complete; no suspect identified,
46dfc3b575546cc444be399ed25dd890638e9eaed07d03305f2ad45128c98b2b,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.142506,52.206868,On or near St Matthew'S Gardens,E01017989,Cambridge 008C,Bicycle theft,Investigation complete; no suspect identified,
dfd5dda9d26bb30131ec4659fe276ebb6b5cbeae214d0558c38e1ce542edf136,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.144383,52.207859,On or near Coldham'S Lane,E01017989,Cambridge 008C,Bicycle theft,Investigation complete; no suspect identified,
085029ee65cb524efa30995d7944db331f58926e203eac91825bdb530f199f28,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.142506,52.206868,On or near St Matthew'S Gardens,E01017989,Cambridge 008C,Bicycle theft,Investigation complete; no suspect identified,
f0533cb4fcd7d451894ccab83b93a53771e57644e17371a73f8eacd190273d37,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.139241,52.201982,On or near Gwydir Street,E01017990,Cambridge 008D,Bicycle theft,Investigation complete; no suspect identified,
e2f0012a4a2465d2b3ceff32715d2f0c6fc3cb2869ca8e03092af0a0acae84fb,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.140843,52.201198,On or near Hooper Street,E01017990,Cambridge 008D,Bicycle theft,Investigation complete; no suspect identified,
92f96fad6b03938848b40c33e6101bf5e26f02b137ae1af74915b09e695ff73a,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.134489,52.204811,On or near Caroline Place,E01017991,Cambridge 008E,Bicycle theft,Investigation complete; no suspect identified,
876ca6a8a8ef7928f51d77f865315f27034b2d3a74657966967ab038c674e538,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.133209,52.203458,On or near Bradmore Street,E01017991,Cambridge 008E,Bicycle theft,Investigation complete; no suspect identified,
d0e56b7b80a56cd5e33367f4fab268a1436ea89f5ce4e057f966a0c62a26caf3,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.132986,52.203372,On or near Bradmore Lane,E01017991,Cambridge 008E,Bicycle theft,Investigation complete; no suspect identified,
1869faac8073e38f171f00b047c91b1df74e2e9517213d1471f3051d2ebd57b1,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.134489,52.204811,On or near Caroline Place,E01017991,Cambridge 008E,Bicycle theft,Investigation complete; no suspect identified,
bcf28e31fe52ab12f798d7e04706e42c5c0254b2a13976c0725b26f31d706cd9,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.138962,52.199829,On or near Parking Area,E01017991,Cambridge 008E,Bicycle theft,Investigation complete; no suspect identified,
bb735bf5372ef4f33605046112fee9fdec09cf5716fe77c8eae460f73c035a28,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.138962,52.199829,On or near Parking Area,E01017991,Cambridge 008E,Bicycle theft,Court result unavailable,
991eae1b5d742d556d2f4d4a0bb28bab508c75541225e30d0135e5eb24cb89ab,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.138962,52.199829,On or near Parking Area,E01017991,Cambridge 008E,Bicycle theft,Investigation complete; no suspect identified,
bff5d4f310e031076785960250cec2b6079f59f9b82b3dc4b40425b0c481444a,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.136415,52.204686,On or near Norfolk Street,E01017991,Cambridge 008E,Bicycle theft,Investigation complete; no suspect identified,
dc4b99b080598e27d2a4fe6c0cc9a9d631eff623e0ffe19b0fef143eb3151745,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.152875,52.203991,On or near Stourbridge Grove,E01017997,Cambridge 009A,Bicycle theft,Investigation complete; no suspect identified,
91fc045a89bdc1debda1a763d7ed4bda7706f2f20547efebd4af5ba100f49789,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.149007,52.200564,On or near Ross Street,E01017997,Cambridge 009A,Bicycle theft,Investigation complete; no suspect identified,
e5491ec02a7b319ff8a420c57bff3567c7b53909931db5ae9f3ffde48e07a1a6,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.147236,52.205101,On or near Hampden Gardens,E01017997,Cambridge 009A,Bicycle theft,Investigation complete; no suspect identified,
be54ae2ad705055956f5164012ed363eaafa4873e0e850f4a7d8ceb41c7676f9,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.147075,52.199025,On or near St Philip'S Road,E01017998,Cambridge 009B,Bicycle theft,Investigation complete; no suspect identified,
73e41e537b1c653079984db6c393cddc41f68d4cea7f6645ad3ca939d09d9a5c,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.144880,52.200243,On or near Wetenhall Road,E01017998,Cambridge 009B,Bicycle theft,Investigation complete; no suspect identified,
0a2011bac1989fa06f4da2711caca80c50a000f0019cefb5f8571ed54ffc02c9,2014-09,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.145784,52.197754,On or near Supermarket,E01017998,Cambridge 009B,Bicycle theft,Investigation complete; no suspect identified,
